,id,review,class,user,date_review,rating
2050,3193,This app is the best!!! The screensavers are so mesmerizing and makes you think you are looking right outside!! I love it!!!,UE,saQUXSeAHn,2020-01-23,5
2051,3192,Weather app is awesome and very easy to use!,UE,mzqzBVkgJH,2020-01-30,5
2052,3191,Very helpful in planning my day. Gives hour by hour estimated weather that is just as accurate as any other weather report. Love the graphics behind all of the information. It mostly follows the weather that is expected for the hour which adds a lot of visual interest.,UE,kcUCmUSyAn,2020-01-26,5
2053,3190,Very nice !!!!!,UE,qJMTQxihTW,2020-02-18,5
2054,3189,"I use skritter for learning Japanese and its an application that requires flash, however I mainly study on my iPhone and probably wouldnt keep up with the SRS if I was only able to access the program on my computer. Thanks to splashtop, now I can practice on the go. (that sounds like a infomercial lol)",UE,NEKJOPCWsW,2020-01-22,5
2055,3281,"This is one of my favorite apps! I was abandoned by my dad with a dead mom, and got caught stealing from a bread shop, got sent to Australia, learned to cook and sew, then married a builder. You NEED to get this app!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",UE,VHXoAevCgv,2020-01-28,5
2056,3188,This app is a great tool to have for just about all types of foodies.,UE,thJPakRbig,2020-02-09,5
2057,3282,Audiobooks and e books from the library this app is wonderful!,UE,vCYLTMvxiR,2020-02-08,5
2058,3283,This app works like a charm. Dont have to spend the extra time finding an available associate.,UE,LhQqKvRWkc,2020-02-14,5
2059,3522,Very helpful for me! Love the reviews for helping me find places when I dont have a guide book with me,UE,BFTCJswrWp,2020-02-15,5
2060,3185,"If the stars could higher I would rate them as so. Want to be an orthopedic surgeon and this is the best app Ive ever came across for learning the skeletal system!!! I would recommend it to anyone from a surgical trainee to a high school A&P student! The best, cant say it enough!",UE,ueHezSPamk,2020-01-24,5
2061,3184,Outstanding!  You will enjoy listening to podcats on this app!,UE,lwYqYegfhY,2020-02-18,5
2062,3285,Easy way to get in contact with people,UE,eFRZWnGcxx,2020-01-22,5
2063,3286,Love this saves me from having to turn on light using settings. I use it all the time.,UE,taRdfJdPgc,2020-02-18,5
2064,3288,The first and best app for parking rates at any place. What a life saver. The most useful app.,UE,EvuGSjZaak,2020-02-10,5
2065,3182,Cooooool app ??????,UE,VjdPgxlVrC,2020-02-19,5
2066,3180,Awesome graphics,UE,xYsPcOaubA,2020-02-08,5
2067,3179,"Graphics are very nice. The game play is amazing, a lot of quick thinking. Plus you get to upgrade constantly. The one thing that bugs me is how short the game is and the way it repeats itself. That being said, I wont get tired of playing for a while.",UE,faGFcSHLed,2020-02-07,5
2068,3178,"I have already submitted a review when I first downloaded stating That this App is the best. Well, yesterday it proved itself. I have a health condition and yesterday I had to go to the hospital. I just emailed myself my list, printed it and was able to give it to doctor. Even the Nurses and Doctors were impressed. 

There is one thing, however, that I think would make this App even better. Add a COMMENT Area so you can write comments regarding yourself or the medications or whatever.",UE,LNtIPGidEM,2020-02-02,5
2069,3290,"Couldnt be better really, with options to copy results and also send via text/email..  would like to see an option for viewing results full-screen, sometimes the end gets cut off.. but it still copies/pastes all of it so its cool ;)",UE,dQvNmylxXt,2020-01-24,5
2070,3177,Love this app because it helps me keep my finances in order. Easy to use!,UE,SpNXjQMSOc,2020-02-19,5
2071,3176,Im so impressed with this App! I tell everyone how it benefit & teaches everyday.,UE,ecUcwAudII,2020-02-06,5
2072,3175,And the fact people are freaking about how real it is is why i give it a 5. It bases its replies off human replies so its very realistic but varies so much.,UE,DyqPQKRdor,2020-02-14,5
2073,3174,Great app! Amazing features! Perfect for movie collectors. I love it!,UE,MuOYMbSZWi,2020-02-08,5
2074,3291,EVERYONE FIRST OF ALL GET THIS APP IF U HAVE A FANTASY TEAM AND YES U CAN MAKE TRADES. GO TO STANDINGS CHOOSE THE TEAM U WANT TO TRADE WITH AND THEN PRESS PROPOSE TRADE AT TOP OF SCREEN!!!!!!,UE,WdwIFBhaNq,2020-01-31,5
2075,3284,"Its like a mix of texting and talking, but better!!!!!!!!!!!!!!!!!!!!!! I love it!!!!!!!!!!!!!!!",UE,ERFIlXvLbl,2020-02-14,5
2076,3523,"This is an overall great update and had made more quickness and also just a smoother running app , tripadvisor itself is the best app to find a restaurant or hotel that suits your needs , love the consistent users and current up to date reviews only draw is the distance filter is no longer there so it sets 50 mi radius bit far when u want to go 20 or less but besides that amazing!!",UE,Qjzblzplaf,2020-02-15,5
2077,3010,Great app! Works great with my playlists! Wish it worked with Pandora! Definitely not worth paying for the pay version of C25k because this up to date.,FR,GIERYNFVsn,2020-02-13,5
2078,3413,"I have to say that Evernote is in the top 3 ranking of my productivity apps, if not number 1 So simple to use I use it to store all sorts of data that I need to be able to recall quickly 
Great for note taking, recipes, software keys, wifi settings Endless uses",UE,ndBciPTkqI,2020-01-23,5
2079,3616,It was so useful to chat and connecting with all frnds	I really loves this wats up and i enjoy the days chatting with my frnds tks for thiz innovative idea hats off,UE,COmHatEktA,2020-01-23,5
2080,3619,Great!	Its really easy to use and I love all the little icons to choose from You can send videos and photos You  dont need Facebook or anything like that Definitely download ),UE,HQeztFSkax,2020-02-02,5
2081,3620,Love it	Excellent app Easiest way to keep in touch with my close and dear Cheers,UE,LeMBRCWUJN,2020-02-04,5
2082,3621,Excellent notification alert	I jst wish dat whatsapp had its own alert ringtone bt its nthng important bcz it fulfils its role of bein a communicational avenue,UE,wSPwaXhkJy,2020-01-29,5
2083,3622,Gud	Its very good way to contact people far away,UE,vOQcvnJllF,2020-01-27,5
2084,3625,"Best app to share thoughts, ideas and different things and feelings	Excellent way that connects to our family, friends, relatives and strangers too ))))",UE,plxjlQFsqO,2020-01-27,5
2085,3627,Love this	Ths the bst app,UE,SGLVXATGQV,2020-01-24,5
2086,3628,Best Cross Platform App Ever!	The idea of a seamlessly connected world brought to life Simply brilliant!,UE,bsmNgKYtcm,2020-02-05,5
2087,3629,Amazing -)	Amazing app  the best way to stay in touch with ur frnd sharw images  videos   Songs  group chat  great aap  works perfectly  CHEERS -),UE,PhqaqkAteQ,2020-02-13,5
2088,3630,Just the greatest	I LOVE pinterest I can spend hours and hours on it! There is nothing I dont like about it!,UE,JjdOvcIzXe,2020-01-28,5
2089,3631,Addictive	I love to pin the things that interest me and watch as other people enjoy my pinning,UE,DJvbOoXyap,2020-01-24,5
2090,2831,Its cool	Its awesome,RT,CnCRHGYlPL,2020-01-24,5
2091,2830,I love this app	Lovely,RT,nukzOaqzUE,2020-02-16,5
2092,2829,Canvas 2	Just superb !! Widout dis app the phone is incomplete!! A must download,RT,dGXxJScPTO,2020-02-18,5
2093,2828,amazing app	great app to new genration,RT,mzIPwvxMHQ,2020-02-20,5
2094,2827,Waw!!	This app is great compared to others,RT,YxbqFGEefF,2020-02-18,5
2095,2826,Excellent	This is The best app ever made,RT,mkzBYCxnDZ,2020-02-09,5
2096,3632,Quotes &lt3	The option to save is great,UE,MSGNemQdHB,2020-02-12,5
2097,2825,Awesome	A must have app,RT,GhYfeOEUso,2020-02-13,5
2098,2824,awsome	perfect,RT,MIDYnnBZNQ,2020-02-04,5
2099,2823,Cool	Awese Stuff,RT,TnesTYpiTB,2020-01-26,5
2100,3633,Love it!	Love the site and love the app I spend the most of my time online browsing through Pinterest,UE,ILjiNRGoTh,2020-01-27,5
2101,2822,Soooooo Amazing Yaar I LoVe It,RT,poXdaYKjKj,2020-02-02,5
2102,2821,goooood	excellent,RT,CnsmoCOMSW,2020-02-06,5
2103,3634,Easy to use  Not driven by advertising	Always full of things that are interesting to me without chasing me or interrupting my enjoyment with endless advertising,UE,DJJBwhRcEB,2020-01-28,5
2104,2819,Awesom	Nice program it made my pics nicier !!! ),RT,dacFtUGFVO,2020-01-30,5
2105,2818,????	I love this app so much I recommended this so to anyone that likes to edit pictures It has so many great features Keep up the good work guys,RT,WgjxJdWlPe,2020-02-18,5
2106,2817,good	bkvi,RT,ldOMGigtvi,2020-01-30,5
2107,2816,I Love It	Awesome -^_^-,RT,gGnNXwnMkg,2020-01-20,5
2108,3614,Its great how you can review an area and save the things you would like to do in that area for when you visit next,UE,tAuZTqCyZR,2020-02-14,5
2109,2815,)	Love it *,RT,jMFvSRfuMa,2020-02-15,5
2110,3613,Easy to use and very accurate I always go to trip advisor to see opinions whether the are good reviews or not Thanks for the great app,UE,aOKKPKASnI,2020-02-11,5
2111,3611,"We use this app whenever we travel or when planning a trip Would be lost without the helpful reviews when deciding on hotels, restaurants and motor coach resorts",UE,ifarEwGsEe,2020-01-23,5
2112,3573,The reason I really like this app is that real people like me actually use the app and write the review Hard to blow smoke with so many of us using it now,UE,zwPYSfxXpb,2020-01-27,5
2113,3574,I love this app use it all the time! Helps me know what to expect while on the go Helps me get the most bang for my buck,UE,bQTOJFSvRj,2020-02-02,5
2114,3576,"Used to find lodge in Amazonia, judge restaurant options in London ",UE,RMmqcCIMGI,2020-01-21,5
2115,3577,"I use this app quite a bit to find restaurants and hotels, both near and far And I contribute quite a bit Definitely worth using!",UE,BOvEKBfaeP,2020-02-17,5
2116,3579,We use the recommendations regularly to find restaurants during our travels We are rarely disappointed Need I say more?,UE,aVpcSsjDCP,2020-02-14,5
2117,3581,"Ive been contributing to TripAdvisor for many years now  It is the first place I check when heading to a new area for information on hotels, restaurants and activities  The app on my iPad makes it easy for on-the-go reviews  It is easy to use and quite intuitive in how it works  No complaints",UE,QTQOfmQLzx,2020-02-14,5
